name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
South Africa,2022-03-08,27.1,16,20.5,27.1,16,20.5,14.6,70.7,0.3,100,8.33,rain,0,0,45.7,17.9,178.6,1020.4,52.7,12,198.2,17,8,10,2022-03-08T06:04:50,2022-03-08T18:30:53,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264099999,FAGM,68263099999,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,FAJB,68346399999,FAOR,F8815"
South Africa,2022-03-09,22.6,15.5,18.6,22.6,15.5,18.6,15.4,82.4,0.833,100,8.33,rain,0,0,43.2,15.6,166.1,1021.1,75.5,10.3,66.1,5.6,3,10,2022-03-09T06:05:20,2022-03-09T18:29:52,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"FALA,68264399999,68264099999,FAJB,68263099999,FAWB,68263599999,68269099999,68267299999,FAOR,F8815,FAWK"
South Africa,2022-03-10,28.1,17.3,21.8,28.1,17.3,21.8,15,67.7,0.2,100,8.33,rain,0,0,30.2,15.9,160.7,1021,48.5,9.6,181.7,15.8,8,10,2022-03-10T06:05:51,2022-03-10T18:28:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FAJB,FAWB,68263099999,68269099999,68263599999,68267299999,FAOR,F8815"
South Africa,2022-03-11,29.5,17.3,22.7,29.5,17.3,22.7,15.4,65.6,0,0,0,,0,0,28.4,18.6,103.4,1022.8,64.3,12.8,218.9,18.9,7,10,2022-03-11T06:06:21,2022-03-11T18:27:50,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,68264099999,FAGM,68263099999,FAWB,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR,F8815"
South Africa,2022-03-12,26.6,17,21.5,26.6,17,21.5,15.1,68.4,0,0,0,,0,0,21.2,12.4,51.7,1020.7,45.4,14.6,191.5,16.3,7,10,2022-03-12T06:06:51,2022-03-12T18:26:48,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68264399999,68264099999,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815,FAWK"
South Africa,2022-03-13,28.6,14.9,21.3,28.7,14.9,21.4,14.1,64.9,0,0,0,,0,0,21.2,11.2,7.4,1017.1,22.7,16.2,235.3,20.4,8,10,2022-03-13T06:07:20,2022-03-13T18:25:46,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAOR,FAWK"
South Africa,2022-03-14,30.7,15.3,20.6,30.3,15.3,20.6,15.3,74.2,0.128,100,4.17,rain,0,0,50.4,31.6,140.6,1014.8,51.7,12,191.8,16.5,7,10,2022-03-14T06:07:50,2022-03-14T18:24:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FAGM,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-03-15,24.7,16.5,19.6,24.7,16.5,19.6,16.5,82.8,0.8,100,4.17,rain,0,0,37.1,20.6,115.1,1016.3,76.1,11.3,145.4,12.6,7,10,2022-03-15T06:08:19,2022-03-15T18:23:41,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,FAGM,FAJB,FAIR,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-03-16,23.1,15,18.3,23.1,15,18.3,14.8,80.8,3.141,100,4.17,rain,0,0,38.2,21.5,106,1018.1,87.4,11.5,90.6,7.8,4,10,2022-03-16T06:08:48,2022-03-16T18:22:38,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815"
South Africa,2022-03-17,21.5,14.1,16.7,21.5,14.1,16.7,13.5,82.2,13,100,4.17,rain,0,0,35.3,18.7,76.6,1023.8,82.4,11.7,66.9,5.7,3,10,2022-03-17T06:09:16,2022-03-17T18:21:35,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FAGM,68263099999,FAWB,68263599999,68267299999,68267499999,FALA,FASI,FAJB,68346399999,FAOR,F8815"
South Africa,2022-03-18,24.2,13.6,18.3,24.2,13.6,18.3,13,73.3,0.196,100,4.17,rain,0,0,24.1,16.2,89.9,1025.7,42.4,13.7,202.2,17.4,9,10,2022-03-18T06:09:45,2022-03-18T18:20:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,68264099999,68263099999,FAWB,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,FAJB,FAOR,F8815"
South Africa,2022-03-19,27.8,13.9,19.5,27,13.9,19.4,9.2,57.9,0,0,0,,0,0,21.2,16.4,95.6,1024.7,69.6,15.6,236.2,20.6,8,10,2022-03-19T06:10:13,2022-03-19T18:19:28,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,FAOR,F8815,FAWK"
South Africa,2022-03-20,25.7,14,20.1,25.7,14,20.1,10.9,56.9,0.037,100,4.17,rain,0,0,27,12.4,60.2,1023.7,36.5,16.3,199.4,17.2,8,10,2022-03-20T06:10:41,2022-03-20T18:18:25,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FASI,FAWB,68263099999,68263599999,68269099999,68267499999,F8815,FAOR,FAWK"
South Africa,2022-03-21,19.9,13.8,16.9,19.9,13.8,16.9,11.3,69.9,0.004,100,4.17,rain,0,0,33.8,13.5,117.8,1024.3,60.4,16.4,77.1,6.6,4,10,2022-03-21T06:11:09,2022-03-21T18:17:22,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,68264099999,FAWB,68263099999,68263599999,68269099999,F8815,FAWK"
South Africa,2022-03-22,24.2,10.9,17.7,24.2,10.9,17.7,11.1,68.1,0,0,0,,0,0,24.5,12.3,51.1,1024.1,31.1,13.8,173.9,15.1,6,10,2022-03-22T06:11:37,2022-03-22T18:16:18,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,68264099999,FAWB,68263099999,68263599999,68269099999,68267299999,68267499999,FAWK,FALA,FASI,FAJB,FAOR,F8815"
South Africa,2022-03-23,23.3,14.2,18.6,23.3,14.2,18.6,11,62.4,0,0,0,,0,0,25.2,21.7,2.4,1023.6,49,10,201.2,17.3,8,10,2022-03-23T06:12:04,2022-03-23T18:15:14,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68264399999,FASI,FAGM,FAJB,FAWB,68263599999,68267499999,68267299999,FAOR,F8815"
South Africa,2022-03-24,25,12.8,18.7,25,12.8,18.7,11.8,66.2,0,0,0,,0,0,44.6,24.1,301.7,1019.7,47.5,10.5,220.8,19.2,8,10,2022-03-24T06:12:32,2022-03-24T18:14:11,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FAGM,68363099999,FAWB,68263599999,68267499999,68267299999,FALA,FASI,68361099999,FAJB,FAOR,F8815"
South Africa,2022-03-25,26.7,14.9,18.9,26.7,14.9,18.9,13.6,73.2,0.4,100,4.17,rain,0,0,27.7,21.1,306.5,1018.1,69.8,9.9,118,10.2,7,10,2022-03-25T06:12:59,2022-03-25T18:13:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"FALA,68264399999,FAGM,68361099999,FAJB,FAWB,68263599999,68269099999,68267299999,68346399999,FAOR,F8815"
South Africa,2022-03-26,25,14.6,18.6,25,14.6,18.6,14,76.1,0.5,100,12.5,rain,0,0,18.7,14.5,339.5,1019.9,56.9,9.5,149.5,12.9,6,10,2022-03-26T06:13:27,2022-03-26T18:12:04,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"FALA,68264399999,FAGM,FAJB,FAWB,68263599999,68269099999,68346399999,68267299999,FAOR,F8815"
South Africa,2022-03-27,28.6,13.2,19.6,28.3,13.2,19.6,13,68.8,0.2,100,4.17,rain,0,0,29.5,11.9,264.4,1023.1,21.4,9.9,189.1,16.4,8,10,2022-03-27T06:13:54,2022-03-27T18:11:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"FALA,68264399999,FAGM,FAJB,FAWB,F0671,68263599999,68269099999,68267299999,68346399999,FAOR,F8815"
South Africa,2022-03-28,27.4,15,19.2,27.2,15,19.2,13,70.2,0.2,100,4.17,rain,0,0,19.4,33.5,26.1,1025.4,42.6,9.7,162.5,14.1,7,10,2022-03-28T06:14:21,2022-03-28T18:09:57,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"FALA,68264399999,FAGM,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,68346399999,FAOR,F8815"
South Africa,2022-03-29,26.8,13.2,18.9,26.7,13.2,18.9,11.6,65.5,0,0,0,,0,0,31,12.6,11.2,1022.5,13.5,10.6,205.5,17.7,8,10,2022-03-29T06:14:49,2022-03-29T18:08:54,0.9,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FAGM,FAWB,68263099999,68263599999,68269099999,68267299999,68267499999,FALA,FASI,FAJB,68346399999,FAOR,F8815"
South Africa,2022-03-30,28.2,13.4,19.8,27.6,13.4,19.7,11.3,61.6,0,0,0,,0,0,16.6,11.2,339.8,1020.2,18.5,10.6,215.5,18.5,8,10,2022-03-30T06:15:16,2022-03-30T18:07:51,0.93,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-03-31,28.5,11.6,19.3,27.4,11.6,19.1,9.5,58.2,0,0,0,,0,0,17.3,15.2,285.7,1020.4,3.7,10.8,202.8,17.5,7,10,2022-03-31T06:15:43,2022-03-31T18:06:48,0.97,Clear,Clear conditions throughout the day.,clear-day,"FALA,68264399999,FASI,FAJB,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,F8815"
South Africa,2022-04-01,28.3,12.2,19.4,27.8,12.2,19.4,11.4,62.8,0,0,0,,0,0,23.8,15.5,306.5,1020.9,34.3,10.8,200.3,17.3,8,10,2022-04-01T06:16:10,2022-04-01T18:05:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FAGM,68363099999,FAWB,68263099999,68263599999,68269099999,68267499999,FALA,FASI,FAJB,68346399999,FAOR,F8815"
South Africa,2022-04-02,26.5,13.7,19.1,26.5,13.7,19.1,12.6,68,0.018,100,4.17,rain,0,0,35.2,17.9,146.1,1019.4,32.6,10.3,148,12.9,6,10,2022-04-02T06:16:37,2022-04-02T18:04:43,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"FALA,68264399999,FASI,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,F8815"
South Africa,2022-04-03,20.9,15.6,17,20.9,15.6,17,14.6,85.6,10.073,100,8.33,rain,0,0,33.8,19.8,118.8,1018.2,67.8,10.1,40.1,3.3,2,10,2022-04-03T06:17:04,2022-04-03T18:03:41,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"FALA,68264399999,FASI,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-04,18.9,13,16.6,18.9,13,16.6,15,90.4,14.68,100,8.33,rain,0,0,20.5,10.8,67.2,1017.1,65.3,9.4,62,5.3,2,10,2022-04-04T06:17:31,2022-04-04T18:02:39,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-05,25.6,10.4,17.7,25.6,10.4,17.7,13.7,80.1,0.2,100,4.17,rain,0,0,20.6,16.9,288.4,1017.6,42.4,8.6,170,14.7,7,10,2022-04-05T06:17:59,2022-04-05T18:01:37,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,FASI,FAGM,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-06,28.6,15.1,20.9,28,15.1,20.9,11.7,60,0,0,0,,0,0,44.6,24,285.7,1017.9,31.2,10.6,176.9,15.3,7,10,2022-04-06T06:18:26,2022-04-06T18:00:36,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-07,27.5,10.1,18.6,26.7,10.1,18.5,5.3,45.3,0,0,0,,0,0,28.1,12.7,207,1020.5,35.6,11.9,204.9,17.7,9,10,2022-04-07T06:18:53,2022-04-07T17:59:35,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68264399999,FALA,FASI,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,F8815"
South Africa,2022-04-08,23.6,11.9,16.4,23.6,11.9,16.4,11.7,75.4,22,100,4.17,rain,0,0,29.5,18.7,82.9,1023.8,71.9,9.5,128.3,11,6,10,2022-04-08T06:19:20,2022-04-08T17:58:35,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FALA,FASI,FAGM,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-09,16.1,11.1,13.7,16.1,11.1,13.7,12.1,90.5,15.66,100,12.5,rain,0,0,45.7,18,86,1025.2,72.8,10.9,53.2,4.5,3,10,2022-04-09T06:19:48,2022-04-09T17:57:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-10,14.8,11.3,13,14.8,11.3,13,12,93.3,23.092,100,16.67,rain,0,0,38.9,18.3,84.6,1023.7,98.5,8.2,45.1,3.9,2,10,2022-04-10T06:20:15,2022-04-10T17:56:35,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,FASI,FAGM,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,F8815"
South Africa,2022-04-11,20.6,12.4,15.5,20.6,12.4,15.5,13.4,87.7,21.981,100,8.33,rain,0,0,31,13.9,70.1,1022.8,70.6,8.8,91,7.7,6,10,2022-04-11T06:20:43,2022-04-11T17:55:36,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,F8815"
South Africa,2022-04-12,23.4,12.3,16.9,23.4,12.3,16.9,12.6,78,2.004,100,8.33,rain,0,0,28.4,19,272.2,1019.5,57.1,10.7,167.9,14.4,8,10,2022-04-12T06:21:10,2022-04-12T17:54:37,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FASI,FAGM,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-13,25.7,13.6,18.4,25.7,13.6,18.4,12.4,71.1,0.1,100,4.17,rain,0,0,35.1,18.3,251,1015.6,24.5,10.5,139,12.1,6,10,2022-04-13T06:21:38,2022-04-13T17:53:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,FASI,FAGM,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-14,26.8,9.3,17.6,26.5,9.3,17.6,10.3,66.3,0,0,0,,0,0,40.7,15.1,258.1,1015.9,17.5,11,171.3,14.9,7,10,2022-04-14T06:22:06,2022-04-14T17:52:42,0.42,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,FAOR,F8815"
South Africa,2022-04-15,28.3,11.2,18.9,27.4,11.2,18.8,10.9,64.7,0,0,0,,0,0,50,25.8,249.5,1019,7.5,11.4,181.4,15.7,7,10,2022-04-15T06:22:34,2022-04-15T17:51:45,0.46,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,F8815"
South Africa,2022-04-16,17.5,12.3,14.9,17.5,12.3,14.9,12.3,85.1,23.945,100,8.33,rain,0,0,49,26.8,126.7,1024.3,86.3,10.7,20.5,1.7,1,10,2022-04-16T06:23:02,2022-04-16T17:50:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,FASI,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,F8815"
South Africa,2022-04-17,14.8,11.2,13.4,14.8,11.2,13.4,12.4,94.1,14.348,100,16.67,rain,0,0,39.6,17.9,106.6,1024.4,97.1,8,51.2,4.5,2,10,2022-04-17T06:23:31,2022-04-17T17:49:52,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,FASI,FAWB,68263099999,68269099999,68263599999,68267499999,FAOR,F8815"
